ReviewID,UserID,ProductID,Rating,ReviewText,ReviewDate
11,0,輕透持妝蜜粉,6,?色號： 00絲霧 Matte?效果： 薄透、質地細緻、妝感自然、服貼、自然、明亮. 透亮、控油、好上手、清爽、不易引起過敏、持久、霧面、均勻膚色、不致粉刺、不暗沉、無負擔、無香味、溫和低刺激、定妝?體驗方式： 正品容量/藥妝店?使用季節： 春?使用環境： 悶熱、寒冷、溫度舒適、氣候乾燥、冷氣房終於買到超難搶到Heme小白罐蜜粉！！現在特價$199（優惠活動不確定什麼時候結束）真的跑了4、5間小屈都買不到，本來已經想放棄等優惠過後再買，但後來某次放假早點出門就買到，而且還真的只剩一個...蜜粉系列分：柔霧/柔光，兩種類型。透明感白色蜜粉，沒有香味，怕香的人有福了~柔霧：霧面妝感，很遮毛孔。柔光：霧面但有很細緻珠光，妝感光亮。但本人不愛很亮很閃的妝感，所以選擇柔霧，本人是秋冬天混合偏乾，春夏混合偏油的膚質，出門一定要定妝，才能維持妝感，而且現在季節漸漸會變熱，所以出油頻率也會變高，當然就少不了蜜粉來定妝了！也不太會和底妝打架，沒有影響底妝顏色，很快就融合。小小一罐攜帶超方便，粉撲我覺得中規中矩不驚艷但也不討厭，我對粉撲沒有要求很高^_^粉質非常細緻，細到多少會有煙霧迷漫（？）所以拍的時候要稍微閉氣（笑粉質真的不輸專櫃蜜粉，是Nars或是Mac的平替版，台灣製彩妝實力不容小覷，真心推薦，還有他們的眼影盤和遮瑕也很棒????????,2023.03.15 發表
12,0,經典眼頰盤,6,?色號： 野薑橘?效果： 顯色、持久、光澤、珠光、飽和、霧面、亮片、好上手、好推勻、妝感佳、好上妝、好上色、延展度佳、細緻?體驗方式： 正品容量/藥妝店?使用季節： 春、夏、秋、冬?使用環境： 換季、悶熱、寒冷、溫度舒適、氣候乾燥、氣候潮濕、溫差大、冷氣房這算是我人生第一次使用台系眼影盤近幾年台系彩妝品牌有品質越來越好??趨勢完全不輸許多一線開架大牌甚至有些產品表現方面比專櫃還好而我因為時常要在外面化妝我都是會自己帶化妝包出門因此攜帶方便好收納也成了我買彩妝品的先決條件之一我最近就是想找容積小且顏色又多能讓我輕鬆攜帶不佔空間的眼影盤我在藥妝店尋尋覓覓後覺得heme 的這款眼頰盤完全符合我的需求這是我第一次使用它們家的產品對此我還有先上網爬文這款眼頰盤的評價發現大家對於它的評價都很好讓我更期待它的表現產品主打「生意盎然的花園」為主題，特選「輕柔粉櫻、野薑杏橘色調」，全新訂製「山櫻粉 Wild Blossom」、「野薑橘 Ginger Lily」經典眼頰盤，根據眼妝色調挑選對應頰彩，打造柔美和諧妝感，出門一把抓也可無腦刷色，無論喜愛粉調或橘調，都能入手合適眼頰盤，眼影採用天然礦物粉體，結合絲絨霧面、細緻珠光、金屬偏光及閃耀亮片，頰彩細緻服貼好暈染，內附高密度眼影棉棒及美妝鏡。它一共出了四盤顏色每盤配色都非常美且實用讓我在購買時掙扎了許久後來我選了相對實用性更廣泛的野薑菊盤我還特別把它跟我的粉餅放一起做對照它的容積算是非常小面積跟厚度都跟粉餅一樣大產品包裝一樣是走非常簡約但是好看的路線小小一款眼影盤就有9種顏色且它附的鏡面還比粉餅來得更大粉盒蓋還有做卡榫設計能讓你立在桌面上化妝設計非常深得我心??????而它的配色也非常簡單明瞭從打底色到暈染色、重點色到亮片色一應俱全能讓你完整畫出不同的眼妝這是我的手部刷色它本身的粉體軟硬適中刷色的延展性非常好 不會有結塊問題顏色飽和度很好介於歐美眼影跟韓國眼影中間不會太濃也不會太淡新手還算是能駕馭老手能夠畫出較濃烈的妝感 且眼影盤對於色彩搭配變化性也高對於新手與老手都能討好的眼影盤它的霧面色跟珠光色表現都很不錯它的亮片色妝感會比較淡一些且它2個亮片色看起來幾乎快一摸一樣而最下方是它最大格的腮紅色雖然它刷色看起來滿顯色的但其實它上臉的發色度很低幾乎看不出有腮紅的感覺而且它好像每盤的腮紅色都是這樣顯色度超低這是我畫完眼妝後的樣子雖然它顯色度已開架來說算是蠻高的但它很好暈染開來 不會有色塊的問題雖然會有一點小飛粉 但是滿輕微的整體不同質地眼影表現都很不錯妝感可濃可淡且配色都很實用能夠營造出清淡的日常妝也能創造較濃豔的妝感變化性很高很實用帶妝一整晚也不會積線或是掉粉明顯的問題對於眼睛也是溫和不刺激妝感敷貼度很不錯??以開架來說它整體粉質、包裝設計、實用度、 性價比來說算是我用過的前三名非常推薦想要購買眼影盤配色多又便宜好用的人購入,2022.02.18 發表
13,0,純色腮紅,6,?色號： 13?效果： 顯色、自然、好上色、細緻、不結塊?體驗方式： [重複使用]正品容量/藥妝店?使用季節： 春、夏、秋、冬?使用環境： --我超喜歡heme這系列的腮紅!!不僅色號多，盒子的質感也做得很好磁吸式的設計可以隨身放在化妝包中不怕打翻裡面還有鏡子讓你補妝的時候可以照，cp值超高我總共買了兩個色號，但是另一個色號被我用不見了～～這個是13號超大一盤已經用很久了還是用不完哈哈顏色是很美的乾燥玫瑰上手質地長這樣，我覺得有點可惜的是因為我臉的顏色是有點偏黃所以上這個腮紅時會有點小髒髒的感覺可能粉底的色號和遮瑕要做好才不會顯得妝容很髒但是腮紅本身的粉質跟顯色度我覺得都做得很好而且這塊腮紅超便宜的!!!那時候買兩塊腮紅甚至還有再打折!還沒上腮紅前~看的出來膚色是比較偏黃的><上了一層潤色隔離後再上腮紅，意外的有點酒醉感XD我姐皮膚偏白，他上這塊超好看，很顯氣色!!現在秋冬的妝容很適合打一些氛圍感的腮紅~~上臉要記得韻染開唷不然會像猴子屁股!!,2023.12.03 發表
14,0,純色腮紅,7,"?色號： - -?效果： 顯色、自然、持久、好上手、服貼、好推勻、好上色、延展度佳、妝感佳、細緻、不結塊?體驗方式： 正品容量/其他?使用季節： 春、冬?使用環境： 換季、寒冷、溫度舒適、氣候潮濕、溫差大幸運如我抽到愛牌heme禮盒~~~柔霧慕斯唇釉 04???精萃水亮唇膏 03? 純色腮紅 08???六色眼影盤 褐茶禮盒的色號是08,我本來就買了06,兩顆顏色我都好愛看圖就懂都是很好上手不挑膚色基本款想要橘色調就選06，想要粉色調就選08!粉質都很細，很好暈染，不容易失手太濃，也不會有不顯色的問題，一切都很剛剛好!#06 TOASTED NUT珠光腮紅，有很細的亮粉在裡面，光澤很細緻，有點像夕陽跟肉桂之間的顏色!帶土的橘，塗起來很有活力好氣色，又不會幼稚太有活力，有懂?哈#08 SOFT TAN霧面肉梅色，也是帶土調的顏色，偏氣質掛的~現在很愛這種不幼稚的腮紅，很好搭配眼妝跟唇!*使用腮紅06*使用腮紅#08想看禮盒完整分享，可以到我的IG貼文看~不過因為不能貼外部連結，可以到https://www.urcosme.com/beauty_diary/443329/profile -我的部落格-就有我的ig連結囉!好分享到這兒~掰掰~",2020.04.01 發表
15,0,六色眼影盤,6,?色號： - -?效果： 顯色、自然、持久、好上手、質地細緻、服貼、好搭配、好推勻、霧面、亮片、妝感佳、好上色、好上妝?體驗方式： 正品容量/試用 / 非自行購入?使用季節： 春、冬?使用環境： 換季、寒冷、溫度舒適、氣候潮濕、溫差大幸運如我抽到愛牌heme禮盒~~~柔霧慕斯唇釉 04???精萃水亮唇膏 03? 純色腮紅 08???六色眼影盤 褐茶這盤眼影絕對是我近期最常使用的眼影!先看看他的包裝是有質感的霧面手感，開扣有磁吸，打開後有個透明模蓋住，我是沒有丟想說留著感覺盒子內比較不會髒，有兩支筆刷，如果沒有眼影刷的也不用怕，包裝如果能來個鏡子，那就無可挑剔了，但她很平價的份上，不要太苛刻~上排是亮片色，下牌是霧面我最喜歡的是霧面中間那一格，他的咖超級自然，跟眼睛融合的超好，我之前跟我妹一起用這盤眼影，上完霧面色，我們還開玩笑說還是到這就好了哈三格霧面的粉質都很好，顏色也都調得很日常很實用，亮片色的粉質就沒有霧面那麼優秀，就是調色好看，但有點顆粒感呵呵整理來講是很百搭不用腦的眼影盤!而且三百有找，很平價CP值很高可收!想看禮盒完整分享，可以到我的IG貼文看~不過因為不能貼外部連結，可以到https://www.urcosme.com/beauty_diary/443329/profile -我的部落格-就有我的ig連結囉!以下是使用這一盒禮盒的妝(眼、腮、唇)好分享到這兒~掰掰~,2020.02.23 更新
16,0,heme溫和卸妝水,6,?效果： 清潔力好、不緊繃、保濕、無負擔、好上手、快速方便、不刺激、不傷皮膚、不殘留、不含酒精?體驗方式： 正品容量/藥妝店?使用季節： --?使用環境： --近幾年彩妝品質越來越好，價格卻一樣甜的開架式MIT彩妝品牌heme，嚴格來說品牌在藥妝店不算冷門，唇膏眼影都非常熱銷佔有一席之力，但是這款溫和卸妝水確實是品牌之中相對低調、默默熱賣的寶藏好物。之前有幸朋友分送一瓶給我，沒想到一試成主顧，也變成我與heme的獨特初體驗，更何況我連一支heme熱銷的唇膏眼影都沒有呢（驚）這瓶溫和卸妝水強調無酒精、無色素、無香料，並添加積雪草與巴西莓果等萃取，來提供最溫柔但有感的卸妝力。另外也添加獨特的Micelle深層淨膚微粒，大概只要濕敷10秒就可以卸除所有頑固彩妝，但對肌膚的刺激降到最低，卸妝清潔時同步保濕，用起來更加清爽舒服。零油感的水狀質地，用化妝棉沾溼卸妝水擦拭一次約能卸除8成以上的殘妝，卸完摸臉也不會有乾澀緊繃感。疫情過後，因為工作關係化妝頻率越來越高，也很怕每天的清潔做得不徹底，但自從用這瓶溫和卸妝水乾淨卸妝後感覺肌膚有越來越油水平衡，不容易三兩下變油鍋臉，皮膚也明亮許多。重點是價格真的很甜很好入手啊,2024.01.16 發表
17,0,眼部打底膏,6,?色號： 00?效果： 好推勻、不黏膩、不油膩、服貼、好上手、控油?體驗方式： 正品容量/藥妝店?使用季節： 春、夏、秋?使用環境： 換季、悶熱、溫差大當下使用膚況：油眼皮色號00號擦眼影的最大困擾就是剛擦完很美出門沒多久就一條線而且還是不知道就出現一條線就算擦掉那條線沒多久又會出現一條線讓我一度想放棄眼影後來看到這產品決定買回家試試來看看內容物為白色塗上不會有任何顏色如果有暗沉記得要再另外上底色眼影素眼 如下可以看出我眼皮有油光擦完跟原本眼皮一樣上眼影一天下來只有眼頭微微一條線約莫可以撐個6小時已延緩了好幾個小時才出油對我來說已經很足夠,2023.09.29 發表
18,0,極細持色眉筆,5,?色號： 茶棕?效果： 顯色、自然、好上手、好推勻、延展度佳?體驗方式： 正品容量/藥妝店?使用季節： 夏?使用環境： 悶熱、冷氣房heme 極細持色眉筆容量：0.09g定價：NT$ 199藥妝店入手價：NT$149之前看到heme這款極細持色眉筆網路評價不錯剛好特價就入手看看它是眉筆跟眉刷雙頭設計刷頭部分我習慣稍微凹一個角度使用起來比較順手（原本刷頭是平的）這款在眉刷的那頭有露出一截顏色當兩邊蓋子都蓋著時能夠馬上分辨眉刷是哪邊！很用心的設計????購買的色號是「茶棕」顏色比預期的深這似乎是系列裡面最淺的色號？??眉筆筆芯只有1.5mm真的超級細！還超顯色！！畫的時候超怕斷掉好在沒有想像中脆弱跟其他品牌眉筆對比??左邊是heme/右邊是INTEGRATEheme超級顯色輕輕一劃顏色就很深眉筆質地偏軟、又顯色算好暈開只是手一摸（摳）就容易掉色但不要用手摸能夠維持一整天都在如果有淺一點的色號會想回購??,2023.08.03 更新
19,0,無瑕持久遮瑕蜜,5,?色號： 03 Sand?效果： 遮瑕力佳、修飾眼周暗沉、自然、價格實在、不致痘、無負擔、霧面?體驗方式： 正品容量/藥妝店?使用季節： 春、冬?使用環境： 換季、悶熱、氣候乾燥、氣候潮濕heme應該是近幾年台灣品牌之光吧不管是眼影腮紅眉筆每一樣產品的評價都超高內容物讚價錢又便宜今天要跟大家分享這款遮瑕其實我一開始也超喜歡的遮瑕力我覺得有六七成但是又不會造成乾紋但是用了幾天  我很介意的缺點就跑出來了可以看到蓋子縫的地方會液出遮瑕嗎?可以理解遮瑕的蓋子一定會很髒但是會三不五時液出來的還是第一次我每天都會上妝大概一周就要擦一次因為液出來的程度是會沾到收納處的可以看看瓶口很大可能是因為這樣沒有可以把多餘遮瑕刮在瓶子裡但還是回來看看這款的遮瑕力用我手背上的血管來試試其實我還用多了平常痘疤用量只需要一點點但是可以看到遮得很好也不會乾重點是色號還這麼多我這個自然膚色的人也很好可以找到適合的色號希望可以把瓶子改良一下不要一直液出來就可以滿分7星XDD,2023.06.11 發表
20,0,單色腮紅盤,7,?色號： 01 Cotton Rose柔粉?效果： 顯色、自然、好上手、服貼、好上色、妝感佳、細緻、不結塊?體驗方式： 正品容量/藥妝店?使用季節： 夏?使用環境： 悶熱                                                             ＝＝＝MIT品牌越來越優秀啦＝＝＝＊讚嘆時間繼1028纖長睫毛膏後又一個MIT超優質彩妝品＞＞＞heme單色腮紅盤cotton rose色顏色超美～！照字面翻就是棉花玫瑰色or棉花糖玫瑰or棉柔玫瑰（若是這直譯也是頗夢幻）去年秋冬就開始流行，這種要粉不粉，要橘不橘，要土不土色調的腮紅（一般會被命名為杏桃色）今年更是大爆紅，heme也跟到了，棒棒！（雖英文命名裡面有Rose，但其實偏一點點土粉橘）上01柔粉 下02暖楓01帶粉紅調 02橘調 ，但都是土系，MAT沒有珠光，很自然＊感想很顯色，建議輕輕沾取疊擦，下手勿重（由於腮紅很紮實，用刷具沾取時不飛粉，可能會有沒沾取到的感覺）由於很大一塊又很紮實，會有NARS的錯覺（但NARS粉質還是比較細）紙盒包裝也是有夠文青，辨識度超高，再加上開架價格卻有這麼不錯的表現（300還常態85折）這次heme新品我真的給滿分！以前真的不會想買它們家的彩妝及保養（無論包裝，使用感受，質地都不是很好）但近年真的明顯感受到heme彩妝的轉型，進步神速，真的有驚艷到，＊販售地點小叮嚀我是在屈臣氏買到的，建議直接去屈臣氏，康是美以及寶雅都還沒有這新色＊額外生火這一塊這麼優秀02色也想購入了！！（包色魔人？）六色眼影也豪美～！！！使用後再來分享＊明日補照片喔＋＋＋升火也好，滅火也好，只要能幫助到猶豫中的大家，就很好＋＋＋by魔揪,2023.06.01 更新
21,0,四色眼彩盤,6,?效果： 顯色、好上手、質地細緻、光澤、服貼、好推勻、飽和、霧面、亮片、亮粉、妝感佳、好上妝、清新?體驗方式： 正品容量/試用 / 非自行購入?使用季節： 春?使用環境： 氣候乾燥今天要分享的彩妝是我很喜歡的Heme 喜蜜 它是台灣製造的開架彩妝品牌在屈臣氏等各大藥妝通路都有賣特調眼彩盤之前有：荔粉 Lychee Pink芒黃 Mango Yellow金棕 Golden Brown杏紅 Apricot Red2022上市 淡粉與柔棕特調眼彩盤的霧面包裝很有質感眼影盤是掀蓋式設計，有附鏡子眼影盤背面有英文介紹與到期日期精選5色多功能眼頰彩盤有3種質地絲絨霧面、金屬光澤、閃耀亮片ㄧ盤可當眼影、修容、打亮、頰彩使用份量輕巧，放在包包裡也不佔空間粉質很細緻，服貼度好、顯色度佳彩妝初學者、淡妝、上班妝都好上手用海棉眼影棒或刷具上妝眼影的顏色會更飽和、更服貼眼周推薦給大家參考看看,2023.04.01 發表
22,0,無瑕持久遮瑕蜜,6,?色號： 02 Beige?效果： 遮瑕力佳、好推勻、用量省、修飾眼周暗沉、會回購、自然、服貼、持久、淡化黑眼圈、價格實在、不易引起過敏、薄透、攜帶方便、毛孔遮瑕、質地細緻、均勻膚色、不致痘、明亮. 透亮、清爽、潤色、無負擔、霧面、好上手、防水?體驗方式： 正品容量/品牌官方購物網站?使用季節： 春?使用環境： 悶熱、溫度舒適、氣候潮濕、溫差大、冷氣房之前就有耳聞這支開架遮瑕很厲害但從來沒用過，趁特惠時候和家人購入，買一送一真的CP值超高，當初是因為在網友推薦下去藥妝店先試色，我是混合肌T字油，兩頰乾那種膚質。而且我是重度黑眼圈+凹陷型淚溝+細紋（有夠慘）所以出門上班一定要上完妝才出門（才能見人）我黑眼圈是屬於咖啡色帶青，所以都會使用橘色遮瑕校正再使用自身符合膚色遮瑕再去遮。我挑選色號是02號 自然膚這個顏色我覺得偏黃，所以臉上皮膚比較偏象牙色系，建議拿新色12號，然後我自己原先就有一隻偏白的遮瑕，所以是一個自然色+一個打亮色，這樣組合來遮我的萬年黑眼圈。瓶身很簡單，霧面黑蓋，裡面有黑管棉頭做沾取，有彈壓式的設計，一轉即彈開，非常方便。#缺點是，瓶蓋附近容易有多餘遮瑕液跑出來。大家沾取時請小心，不要一次沾太多。試色+遮瑕效果先用它牌眼線膠筆畫一個瑕疵位置這款遮瑕可以薄上也可以疊擦，但乾的很快，所以同一個部位，請少量上妝，效果可以遮的好看，又持久又自然。這是上一層效果，但已經遮了至少6成，因為我手比臉白，所以多少有點色差。再來上第二層幾乎9成，真的很厲害！！但保濕要做好，不管是遮眼下還是痘疤，我建議還是要做好妝前保濕~~不然還是會顯紋。再來測試我手上痣然後上第一層，這個痣偏黑，所以微微看得到。但第二層，也是遮蓋很不錯！原本素顏時的黑眼圈，挑一張我卸妝對比照XD左邊有妝/右邊沒有完妝後樣子，我遮了大概2.5層，粉底一層（迪奧特務粉底）還是微微看得到，但我覺得不能太厚，怕不自然。而且膚況也是會影響到遮瑕及底妝的品質，所以妝前保養蠻重要。基本上這隻遮瑕蜜，兩層左右就遮蓋斑點和瑕疵，我覺得用量也很省，也可以很自然，價格也很甜，很適合小資族入手，而且這支還是台灣製造，品質很不錯，趕快趁特惠多囤幾支，很怕之後缺貨，就分享到這邊。,2022.05.22 更新
23,0,特調腮紅,5,?色號： 03 Veiled Lotus、02 Tender Apricot?效果： 自然、好上色、妝感佳?體驗方式： [重複使用]正品容量/藥妝店?使用季節： 秋、冬?使用環境： 換季、悶熱、溫度舒適、氣候乾燥、氣候潮濕、冷氣房在藥妝店抹在手上，覺得顏色很漂亮（不知道是不是燈光的關係 哈哈），原本只想買一塊，但因為顏色很美，就兩塊都買。02 Tender Apricot是個漂亮的杏色，其實蠻顯色的，所有在使用時，我都會少量多次的上，我覺得粉質蠻細的，也蠻容易飛粉的，其實也不是很持久。03 Veiled Lotus是帶有珠光的顏色，網站是說淺粉色，但我覺得有點藕粉色，其實上臉不是很明顯，需要多上幾層，才比較明顯。因為帶著珠光，所以有毛孔的人可能要自己試用過後再決定。上面是03Veiled Lotus下面是02 Tender Apricot,2023.12.31 發表
24,0,六色眼影盤,6,?色號： 暖楓?效果： 自然、好上手、質地細緻、霧面、亮片、閃爍、好上色?體驗方式： 正品容量/藥妝店?使用季節： 秋、冬?使用環境： --heme的六色眼影盤我也是真愛...本身的穿搭類型比較偏大地色這款是後面出的品項-霧棕Mist Brown算是顏色偏深的棕色，如果是一開始接觸眼影的話我會推薦暖楓的顏色~~也很美!(取自heme官網)不過因為我當時在選的時候，我覺得霧棕的顏色更美雖然我也還是眼妝新手，但是霧棕真的太好看了哈哈眼影盤裡面還有附兩隻小刷子，不過現在我都用自己的眼影刷有時候很懶的時候甚至直接用手XDD我上眼皮的部分沒有處理到很乾淨，韻染得不是很好嗚嗚可是這盤的顏色我還是很喜歡用到的是這幾個顏色:用左上角打底，然後接下來用右上角過度右下角稍微瞄一下睫毛邊緣，然後用左下角的亮片點亮因為我的眼皮很會吃眼影，所以有時候範圍要畫大一些些哈哈heme六色眼影盤還有很多色號可以選擇推薦如果想要買入門款眼影的話，一定要考慮考慮heme！,2023.12.03 發表
25,0,三用眉筆,5,?色號： 茶棕 Olive Brown、灰褐 Ash Brown?效果： 自然、好上手、妝感自然、顯色?體驗方式： 正品容量/藥妝店?使用季節： 春、夏、秋、冬?使用環境： --使用色號：灰褐、茶棕。顯色度：中。筆尖形狀：三角形。顯色度適中，不會太濃讓人失手，也不會太淡讓人畫到皮膚很痛。筆芯截面是三角形，不算非常細，但尖端也可以勾勒細緻線條。另一頭還有眉粉可以範圍填色，以及一隻眉梳。個人最喜歡的部分是調色。如果是無燙無染的原生黑髮，灰褐色調得非常合適，不會太過濃黑，也不會太偏咖色，畫起來顏色非常自然。如果是原生髮色就偏深咖色的人，則可以選擇茶棕色。個人覺得這是一款方便又容易上手、CP值非常高的商品，如果之後沒遇見更厲害的眉筆，會持續回購。,2024.01.30 更新
26,0,經典緞光唇膏,4,?色號： - -?效果： 好氣色、自然、好上手、光澤、好卸、好上色?體驗方式： 正品容量/網路商店、拍賣?使用季節： 春、夏?使用環境： 換季、悶熱、溫度舒適、氣候潮濕、溫差大、冷氣房手邊是10號色通體深酒紅色的包裝，很有光澤  (但聽說會掉漆，所以應該不適合放包包摩擦)他打開方式蠻特別的是在頂端壓一下(然後再抽出來，轉開唇膏 (彈壓的聲音很療癒~)使用完也要轉回去後再放回去要是使用時腦子不太清醒就可能會恍神忘記轉回去...(有被我壓爛過)這系列總共有三大色系，寧靜玫瑰色系、奶茶棕橘色系、溫暖橘紅色系10號色是屬於溫暖橘紅系系顏色本身我蠻喜歡的，帶有一點橘棕感，很適合秋天不過實際上唇後好像顏色沒有很大的變化，只是顯得更飽滿，增加氣色感還有一點淡淡的光澤感，不是霧面也不是那種很水光的，可能就他說的緞光吧質地還算滑順，好上色，而且唇膏尖端也蠻好描繪嘴唇，很快就能塗抹好可以修飾唇紋沒那麼明顯，也沒什麼味道缺點大概就是不持久吃個早餐就通通掉光感覺不用卸妝也挺乾淨了...好處是掉色的很乾脆，不會變斑駁，所以補擦也挺方便(吃完東西~直接打回原形)另外保濕度也不算很夠要先擦點護唇膏再擦它，不然容易有乾燥感,2023.05.29 發表
27,0,經典緞光唇膏,5,?色號： - -?效果： 好搭配、遮蓋唇色、好卸?體驗方式： 正品容量/藥妝店?使用季節： --?使用環境： --我這隻的色號是06唇膏質地是比較水潤有光澤的那種  唇況不是很好的時候 或是在外補妝 塗起來都很輕鬆 (有些太霧面的唇膏 補妝的時候就會比較有拉扯感)顏色是奶茶色 個人覺得素顏塗也不違和  這顏色我真的很愛 帶有一點棕色調 上嘴大概是這樣 我的素唇顏色應該算比較淺的(稍微暗一些的光源下 顏色看起來會更深一點但有個滿大的缺點 唇膏外殼會掉漆 (╯‵□′)╯︵┴─┴我索性就把他整個搓掉 了 (原本是黑色的外殼哈哈如果他外殼設計可以再改進就好了QQ,2023.02.08 發表
28,0,純色腮紅,7,?色號： - -?效果： 自然、好上手、粉嫩、好上色、妝感佳、細緻?體驗方式： 正品容量/藥妝店?使用季節： 冬?使用環境： 寒冷、溫度舒適藥妝店購入已忘記價格很便宜荷包一點都不心痛包裝的很漂亮，還有一個小絨布袋霧面的盒子如果直接放著應該很容易有刮痕這個小袋子剛好裝著保護盒子這個是01 NUDE BEIGE粉橘色很漂亮，有一點點微珠光覺得它不算是很顯色的腮紅用手沾沒有很明顯對手殘人來說很友善，不會一下手就悲劇刷子多上幾次就可以了很適合日常妝容刷它很多次也沒有馬上凹下去粉壓得很實，不會有很多飛粉真的是cp值超高,2023.02.05 發表
29,0,無瑕持久遮瑕蜜,5,"?色號： 22 Honey Peach?效果： 價格實在、薄透?體驗方式： 正品容量/藥妝店?使用季節： --?使用環境： --MUF的超進化無瑕遮瑕筆終於用完了,換開價式的用用看因為要校正黑眼圈的顏色,所以這支色號挑22Honey peach它沒有MUF那麼橘,要遮2次才比較蓋的過黑眼圈顏色遮瑕液乾很快,遮的時候手速要快,比較好延展推開目前使用一個多月,用起來輕薄不會過乾,表現的中規中矩價格打完折$249,便宜不雷,有蠻多色號可以挑選希望之後還可以出更白的色號,能拿來當局部打亮目前缺點是霧面蓋子容易沾染變髒(有點像NARS彩妝外殼材質)瓶口那邊用久了遮瑕液會溢出來,強迫症的我看了很不順眼啊~~↓↓↓↓↓↓其他遮瑕心得↓↓↓↓↓↓MUF超進化無瑕遮瑕筆NARS妝點甜心遮瑕蜜LM極限超時親膚遮瑕筆theSAEM絕美重點絲滑遮瑕液",2023.02.02 更新
30,0,保濕水感防曬凝乳 SPF50★★★★,6,?效果： 好推勻、清爽、防曬、不黏膩、不泛白、無香味、延展度佳、保濕、不厚重、不含酒精?體驗方式： 正品容量/試用 / 非自行購入?使用季節： 春、夏、秋、冬?使用環境： 換季、悶熱Oops！今天過得好嗎？這條防曬是我在某個美妝創作者那抽獎抽到的，其實已經收到兩個月了，只是舊的防曬還沒用完，所以一直到現在才真的開箱。外型設計簡約，白色霧面瓶身+透白色瓶蓋，完全是我的菜！轉開瓶蓋後，瓶口有一個貼心的軟篩，只是滿緊的不太好拔質地呈現水乳狀像乳液一樣，流動性很高，是我用過延展性最強的一款輕輕一抹就完全化開也不會泛白起屑，不會跟底妝打架，很適合最為化妝的第一步驟聞起來像凡士林，沒有任何香味，感覺真的很純粹雖然開始入秋，紫外線依然不會消失（而且現在白天還是好熱啊～～～）防曬是肌膚養護很重要的一個關卡，同時抵擋紫外線的傷害也能預防皮膚老化這款『 Heme保濕水感防曬凝乳』有SPF50????四個+，能有效抵擋UVA/UVB高強度的防曬係數搭配清爽水潤的保濕卻不厚重（成分顯示無添加酒精、香精及色素，適合所有膚質）身為見光死的光過敏代言人，只要一裸曬就立刻起疹子又紅又癢出門前擦不夠還要一直補，防曬用量超兇這款水乳狀的『 Heme保濕水感防曬凝乳』清爽不黏膩重複疊擦好幾層也不負擔，完全成為我的新歡感覺可以趁各平台有活動來囤貨一下了！,2022.10.04 發表
